ID_TAREFA,PRIORIDADE,DIFICULDADE,HORAS_PROD_MED,NIVEL_FOCO_MED,ESTRESSE_MED,HORAS_DORMIDAS_MED,SATISFACAO_MED,CARGA_TRABALHO_MED,TEMPO_CONCLUSAO_DIAS,ATRASO
2099,média,6.7,7.9,8.7,4.2,5.4,8.9,4.0,1.34,0
2100,baixa,9.9,5.1,6.8,4.6,8.1,6.5,4.0,2.54,0
2101,média,5.3,5.0,8.9,8.8,6.3,4.5,8.1,0.7,1
2102,baixa,4.8,8.8,5.8,6.7,6.5,7.8,6.6,1.62,1
2103,média,2.6,6.1,9.2,5.4,7.7,6.8,7.7,0.5,0
2104,alta,8.2,5.6,7.2,3.3,8.7,8.9,7.4,5.61,1
2105,média,3.9,6.8,7.7,5.5,9.0,4.5,9.0,0.5,0
2106,alta,4.1,9.0,8.0,6.4,8.6,5.8,5.0,8.25,0
2107,baixa,1.7,7.1,7.7,3.0,6.1,6.6,5.1,0.97,0
2108,baixa,1.6,7.4,6.1,8.5,7.8,6.2,5.1,1.69,0
2109,baixa,7.4,6.3,6.6,3.7,8.6,7.3,6.5,1.12,0
2110,média,5.0,9.0,7.0,3.9,7.6,7.8,9.0,0.94,0
2111,média,9.9,7.9,8.5,5.8,7.8,9.2,5.6,2.91,0
2112,média,5.3,8.0,5.9,4.7,6.7,7.2,5.6,4.1,0
2113,média,2.0,6.1,7.2,7.4,7.2,7.4,5.7,0.8,0
2114,média,8.2,5.6,7.2,8.6,6.0,7.0,5.9,3.59,1
2115,média,8.5,6.6,8.4,1.0,9.0,9.2,6.3,1.43,0
2116,baixa,5.3,6.1,8.3,4.6,7.3,8.8,7.3,1.29,0
2117,média,6.6,7.0,7.2,3.5,7.2,8.9,4.0,1.3,0
2118,média,5.5,8.1,6.9,5.2,6.2,7.3,6.2,2.8,0
2119,média,2.6,6.0,7.8,6.8,7.6,6.3,7.2,2.49,0
2120,média,3.0,9.0,8.6,3.7,8.8,5.8,5.0,2.62,0
2121,alta,2.3,6.6,8.6,3.9,5.0,5.8,8.0,3.38,0
2122,média,6.8,8.1,8.4,10.0,5.7,5.3,6.9,5.34,0
2123,baixa,7.5,6.3,8.7,4.1,6.5,6.6,5.4,0.72,0
2124,alta,9.0,8.6,9.0,5.6,8.5,7.1,7.8,6.27,1
2125,baixa,9.6,6.5,6.9,6.9,6.3,5.1,4.9,3.53,1
2126,baixa,6.7,8.8,8.0,4.8,7.2,4.0,7.2,1.84,0
2127,média,4.2,6.4,6.0,7.4,6.4,6.9,6.6,0.83,1
2128,baixa,8.3,8.0,7.8,7.0,6.6,9.1,7.5,1.97,1
2129,baixa,7.5,5.3,7.6,3.6,7.1,8.8,5.8,1.05,0
2130,média,8.7,8.5,7.6,7.8,7.0,7.5,7.3,5.73,1
2131,média,9.3,8.8,6.1,4.4,7.9,7.3,5.7,4.71,1
2132,média,6.3,7.5,8.6,7.0,6.1,6.9,4.0,3.01,0
2133,baixa,7.9,8.6,7.7,5.2,6.3,4.8,5.7,1.89,0
2134,baixa,4.6,5.9,8.8,5.6,7.9,7.4,8.6,2.15,0
2135,média,4.8,3.9,6.1,9.6,8.2,3.2,8.6,5.04,1
2136,média,1.6,6.0,6.1,4.8,6.9,7.6,4.0,3.43,0
2137,média,7.0,9.0,8.3,5.2,7.6,5.5,5.2,4.63,0
2138,média,4.4,6.3,8.8,2.2,7.2,6.2,8.3,1.85,0
2139,média,5.1,5.3,8.3,8.9,7.1,8.6,5.5,4.83,0
2140,alta,1.4,7.8,7.7,5.4,7.2,7.3,6.6,0.64,0
2141,média,7.8,7.6,6.9,5.2,6.4,10.0,6.4,7.07,1
2142,média,1.8,7.3,7.4,6.6,7.5,8.7,5.9,0.69,0
2143,média,7.8,6.7,8.9,8.0,8.5,7.4,5.4,5.75,1
2144,baixa,3.9,6.2,7.4,2.9,9.0,6.9,4.0,1.95,0
2145,alta,7.8,4.7,7.1,2.0,7.8,5.9,7.7,8.78,0
2146,baixa,6.2,5.4,8.1,2.6,7.5,6.3,5.3,0.57,0
2147,baixa,7.9,8.3,7.4,4.0,7.4,9.9,8.2,1.51,0
2148,média,7.4,4.7,7.5,6.5,6.9,5.9,4.9,3.57,1
2149,média,8.9,7.8,8.2,7.0,8.6,9.4,6.9,6.65,1
2150,baixa,2.2,5.6,7.6,3.5,7.2,7.3,7.5,1.32,0
2151,alta,2.0,6.4,8.5,7.5,6.1,7.6,5.6,4.51,1
2152,alta,3.0,8.0,7.1,5.7,6.8,6.2,6.1,1.77,0
2153,média,1.2,7.7,9.5,8.2,7.5,5.6,6.7,0.97,0
2154,alta,2.8,4.9,6.7,1.9,7.1,7.8,5.4,6.84,0
2155,média,1.4,6.6,8.3,4.2,7.6,7.6,5.4,0.66,0
2156,média,8.6,6.4,8.0,8.1,6.7,6.0,4.6,3.54,0
2157,média,3.5,8.0,10.0,4.9,6.3,5.3,8.1,2.7,0
2158,média,3.6,6.0,7.1,4.2,8.7,6.7,6.4,1.46,0
2159,baixa,3.5,6.6,8.0,4.3,6.9,5.8,7.1,0.5,0
2160,baixa,1.3,6.3,7.3,4.5,7.2,8.8,5.3,0.89,0
2161,baixa,1.2,7.8,7.0,2.8,7.4,6.7,7.8,0.66,0
2162,média,9.4,8.9,8.0,5.1,6.1,5.3,4.0,4.87,1
2163,baixa,1.0,5.4,7.0,6.6,6.3,7.3,7.3,0.77,1
2164,alta,1.9,9.0,8.2,2.5,5.9,6.2,8.5,0.5,0
2165,média,4.8,5.7,7.2,4.1,8.3,5.3,5.8,0.63,0
2166,média,1.4,9.0,9.2,8.6,7.1,6.0,5.3,3.48,0
2167,baixa,8.8,7.9,6.7,2.3,7.6,8.3,4.5,1.74,0
2168,média,8.1,6.2,7.7,7.8,6.2,5.6,9.0,5.05,1
2169,alta,9.2,7.3,7.9,5.6,7.1,7.9,9.0,10.33,1
2170,baixa,7.1,6.5,5.6,6.8,6.9,8.6,9.0,1.88,0
2171,alta,1.3,6.1,8.7,1.9,7.8,5.7,5.8,0.5,0
2172,média,5.0,6.6,7.6,4.0,7.3,5.4,7.4,2.59,0
2173,baixa,6.1,3.5,8.1,3.3,6.4,8.3,6.1,2.78,1
2174,baixa,3.3,7.7,7.1,4.9,7.4,8.3,4.6,1.31,0
2175,baixa,7.5,8.1,8.3,3.3,7.1,3.8,6.1,1.5,0
2176,média,7.8,7.4,6.4,2.8,8.7,8.0,6.7,4.87,0
2177,média,2.7,9.0,7.0,4.6,6.7,5.6,6.7,2.34,0
2178,alta,3.9,9.0,8.2,10.0,7.8,7.0,7.1,5.25,0
2179,média,6.7,5.1,7.3,1.9,7.2,7.3,6.0,1.34,0
2180,baixa,3.8,6.8,7.2,3.8,6.4,5.5,8.6,0.8,1
2181,média,7.5,4.0,8.5,5.9,5.7,7.1,6.0,5.13,1
2182,média,4.0,7.0,8.0,6.0,7.3,8.9,6.5,3.03,0
2183,média,5.0,8.9,7.7,6.4,6.2,3.8,4.6,3.39,1
2184,baixa,6.3,6.7,8.0,3.7,7.5,10.0,6.7,0.53,0
2185,baixa,5.5,8.5,7.7,4.1,8.5,8.9,6.7,1.79,0
2186,baixa,8.6,7.2,6.8,6.1,8.5,9.5,5.9,0.72,1
2187,baixa,8.6,7.8,8.3,5.7,7.6,6.8,5.4,2.37,0
2188,baixa,2.0,7.8,8.0,10.0,6.7,5.7,4.3,2.04,1
2189,baixa,6.4,7.8,6.6,6.7,7.8,8.2,7.5,2.75,0
2190,alta,1.7,9.0,7.4,6.3,6.9,8.1,8.1,1.62,1
2191,média,1.1,4.7,8.7,3.8,8.3,9.1,6.4,0.5,0
2192,média,2.4,6.6,8.2,4.5,8.1,7.3,8.1,1.11,0
2193,baixa,7.6,6.2,7.0,6.8,7.6,5.6,6.9,1.79,0
2194,baixa,1.4,8.4,6.7,4.9,6.9,5.1,4.5,1.45,0
2195,média,9.0,6.2,8.3,2.4,8.5,7.4,6.2,3.53,0
2196,média,5.6,5.4,8.0,1.3,5.2,5.9,5.5,2.04,0
2197,média,7.9,7.9,8.9,9.5,7.4,5.8,7.7,6.34,1
2198,baixa,4.4,5.7,7.4,1.3,8.6,7.5,7.7,1.16,0
2199,média,6.6,5.3,8.5,3.0,8.2,7.0,5.6,2.29,0
2200,média,5.5,9.0,6.8,1.0,6.9,5.8,5.3,3.27,0
2201,média,1.7,7.0,8.2,3.8,6.2,5.8,7.7,1.41,0
2202,baixa,2.2,6.5,8.4,8.4,7.6,8.1,9.0,0.5,1
2203,baixa,4.1,6.4,5.7,2.0,7.9,7.4,6.2,1.25,0
2204,média,6.9,7.0,6.5,3.7,7.2,8.8,7.1,2.46,0
2205,baixa,6.6,5.5,9.2,5.1,7.7,6.9,6.0,0.52,0
2206,alta,4.7,5.8,7.6,2.9,8.1,6.8,9.0,3.89,0
2207,média,8.0,5.1,7.3,5.2,7.6,8.7,6.2,3.8,0
2208,baixa,2.8,5.4,8.6,1.0,6.1,8.3,5.7,0.5,0
2209,baixa,9.8,6.7,8.1,8.6,5.7,4.3,6.6,1.52,1
2210,média,5.9,9.0,7.9,6.1,6.5,6.7,7.8,5.34,1
2211,baixa,8.8,6.1,8.7,4.1,6.6,7.7,7.2,0.72,0
2212,média,7.6,6.2,6.8,6.4,7.0,9.0,6.9,4.11,1
2213,alta,4.7,7.3,6.8,8.3,5.1,6.0,5.3,6.08,0
2214,média,9.4,8.3,7.2,7.4,6.8,7.3,6.9,3.56,0
2215,média,9.9,8.1,8.1,5.8,7.3,6.6,5.4,7.34,0
2216,média,2.1,9.0,6.3,5.1,6.5,9.0,5.2,2.36,0
2217,baixa,9.8,5.9,6.8,7.0,6.4,8.2,7.2,2.64,1
2218,baixa,6.7,5.9,9.3,6.0,5.9,7.4,4.0,0.91,0
2219,baixa,8.3,8.5,8.5,1.8,7.1,7.4,6.4,1.94,0
2220,média,9.5,6.3,7.7,5.6,7.8,6.9,5.8,5.2,0
2221,média,3.5,8.2,7.5,4.4,7.5,5.6,6.0,2.86,0
2222,alta,9.3,5.9,7.2,4.3,7.3,6.4,7.5,4.87,0
2223,baixa,5.0,8.3,7.4,6.3,6.9,7.1,5.2,0.5,0
2224,baixa,7.0,5.4,7.1,5.9,7.7,10.0,5.1,1.94,0
2225,alta,6.3,7.7,6.0,4.6,6.0,4.7,6.7,6.75,0
2226,média,2.9,8.1,9.0,4.7,5.3,5.2,7.3,3.74,0
2227,média,9.4,8.3,6.6,7.0,7.9,9.5,4.2,4.92,1
2228,média,4.5,9.0,7.3,5.3,7.2,6.8,6.4,4.23,0
2229,baixa,5.5,7.4,7.8,3.5,7.4,6.3,9.0,0.66,0
2230,alta,5.9,5.4,7.8,4.4,6.7,9.8,5.3,5.72,0
2231,baixa,2.1,7.1,8.1,7.1,8.1,7.6,9.0,0.5,1
2232,média,8.2,4.4,7.6,4.8,6.9,6.6,7.3,4.14,0
2233,média,7.0,5.2,5.2,3.7,8.0,7.8,5.8,3.72,0
2234,alta,2.6,7.1,7.1,6.0,5.9,5.5,7.8,0.54,0
2235,alta,5.0,8.6,8.0,5.7,5.9,8.6,7.5,3.55,0
2236,alta,5.2,8.0,8.8,2.7,6.5,9.4,4.8,1.38,0
2237,média,1.0,9.0,8.2,7.0,7.6,5.9,4.8,4.38,0
2238,média,4.8,7.3,6.7,3.4,7.0,8.7,7.9,3.42,0
2239,alta,7.0,6.6,8.8,9.5,7.0,7.6,6.4,3.39,0
2240,alta,2.1,6.5,8.7,5.0,6.2,9.8,8.8,1.47,0
2241,baixa,7.3,7.2,8.6,7.2,7.9,7.6,6.6,0.9,1
2242,alta,2.2,5.1,7.9,3.0,6.9,10.0,8.8,1.46,0
2243,média,4.3,8.1,8.5,6.2,8.4,8.4,8.0,1.93,0
2244,baixa,9.3,5.3,8.2,3.2,7.0,8.5,4.5,2.87,1
2245,baixa,7.8,8.0,6.3,3.1,8.5,6.2,6.2,1.98,0
2246,baixa,5.4,5.9,6.2,7.2,6.8,7.0,4.0,2.64,0
2247,baixa,5.0,7.6,7.6,6.1,6.4,9.4,6.8,1.29,1
2248,baixa,2.8,5.7,8.6,4.7,7.3,3.7,4.2,1.36,0
2249,alta,6.3,6.1,5.8,4.4,8.6,6.4,9.0,5.56,1
2250,baixa,8.1,6.7,9.0,8.8,5.9,6.3,6.6,1.91,0
2251,média,9.3,3.0,6.5,6.9,6.5,8.4,6.2,5.38,1
2252,média,9.7,6.7,6.7,4.4,6.6,7.2,4.5,3.0,0
2253,alta,6.4,8.8,8.3,5.9,8.4,4.0,6.7,4.96,0
2254,média,2.1,5.9,8.3,4.8,5.9,7.1,8.1,3.13,0
2255,média,1.1,5.7,8.6,3.6,5.9,4.5,7.5,1.94,0
2256,alta,6.6,8.1,7.0,4.2,6.1,6.7,6.3,5.04,1
2257,baixa,7.6,7.4,7.0,3.1,7.6,10.0,5.4,2.13,1
2258,baixa,5.3,7.9,7.8,7.2,7.6,7.6,6.3,3.08,0
2259,média,2.9,6.3,8.0,1.0,6.7,7.4,7.8,1.68,0
2260,média,8.4,6.1,8.4,5.8,7.6,7.3,8.3,3.26,0
2261,alta,5.0,8.1,7.7,4.2,6.2,6.0,6.9,2.06,0
2262,baixa,4.7,7.3,6.9,5.8,5.2,8.0,6.3,0.94,0
2263,baixa,2.4,6.7,7.8,1.0,7.3,7.7,5.3,0.5,0
2264,média,5.3,7.6,8.6,7.9,7.1,3.4,6.0,2.16,1
2265,baixa,2.9,7.1,7.8,8.3,5.5,4.4,8.4,0.5,1
2266,média,2.7,6.9,9.0,9.4,7.8,8.7,7.0,2.9,0
2267,baixa,3.4,5.0,6.9,4.6,5.9,7.1,7.0,0.71,1
2268,média,1.9,8.5,6.9,4.9,5.9,9.7,6.6,3.16,0
2269,alta,9.3,8.7,8.2,4.3,6.9,6.3,8.0,1.76,0
2270,alta,5.5,4.4,6.3,3.4,6.1,6.2,4.8,4.27,0
2271,média,3.0,6.4,7.9,4.3,7.7,8.3,7.3,2.14,0
2272,média,5.2,6.7,7.9,7.9,7.5,8.5,4.6,3.95,1
2273,alta,8.1,6.3,8.2,5.6,7.2,3.8,6.2,4.95,0
2274,baixa,3.0,7.3,8.1,6.1,7.1,6.6,5.2,0.5,0
2275,média,6.9,7.8,7.2,5.2,7.2,8.6,5.2,2.42,0
2276,baixa,3.4,6.4,7.0,4.7,7.3,4.9,5.8,0.5,0
2277,média,2.4,6.0,9.0,5.5,7.3,7.7,5.0,0.78,0
2278,média,7.8,8.8,8.5,2.5,6.9,5.8,6.5,1.45,0
2279,baixa,6.1,6.1,6.7,6.8,6.1,9.6,5.0,1.73,1
2280,baixa,8.7,7.2,8.1,6.1,6.6,9.2,5.8,1.85,1
2281,média,6.0,7.8,5.9,3.9,6.8,7.9,7.6,4.42,0
2282,alta,4.3,7.3,8.6,4.9,5.2,4.7,5.4,1.18,0
2283,média,8.5,8.9,10.0,7.1,6.9,5.5,5.0,0.5,0
2284,baixa,9.9,6.7,10.0,5.4,8.2,6.8,6.2,2.32,0
2285,baixa,1.3,8.8,8.0,2.1,8.7,10.0,6.0,0.5,1
2286,baixa,4.5,9.0,7.7,3.4,6.9,7.6,8.0,1.35,0
2287,média,6.7,7.8,7.6,7.3,7.8,6.6,6.6,2.31,0
2288,média,9.3,6.7,7.0,6.2,5.0,9.3,4.6,3.61,0
2289,média,4.3,6.9,6.0,7.4,7.2,6.4,5.8,4.47,0
2290,baixa,5.6,5.4,8.5,5.5,5.3,6.3,4.3,2.2,0
2291,baixa,7.7,6.2,6.2,4.7,7.9,10.0,5.7,1.34,0
2292,baixa,1.9,4.3,9.0,8.3,6.6,7.2,9.0,0.6,0
2293,baixa,7.7,5.8,7.8,7.6,8.0,8.4,6.9,2.38,0
2294,baixa,8.0,8.1,8.5,5.4,6.7,5.2,7.0,1.9,0
2295,baixa,5.7,7.7,7.8,3.5,6.9,7.3,5.5,1.41,0
2296,baixa,5.3,6.6,9.2,6.7,8.3,8.1,7.5,0.75,0
2297,alta,6.0,6.0,8.4,6.2,6.6,5.6,4.7,5.77,0
2298,alta,7.9,5.9,8.2,4.9,6.8,6.3,7.3,8.8,0
2299,baixa,9.3,6.7,8.7,2.7,6.4,9.1,4.2,1.84,0
2300,baixa,5.2,7.9,7.0,4.5,7.4,7.6,5.5,1.39,0
2301,baixa,9.3,8.6,7.2,5.4,6.9,5.8,6.1,1.74,0
2302,baixa,8.7,7.7,7.1,6.4,6.0,6.3,6.5,3.07,0
2303,média,6.8,5.7,7.8,3.9,7.2,6.2,7.7,2.76,0
2304,baixa,9.1,6.8,6.8,5.7,7.0,7.7,5.6,1.69,1
2305,alta,7.1,6.1,7.7,2.1,5.4,5.5,5.2,4.8,0
2306,baixa,2.4,3.7,8.5,8.8,6.0,7.1,6.7,2.04,0
2307,média,4.9,9.0,5.5,3.6,6.5,8.9,5.9,4.31,1
2308,baixa,7.4,6.2,8.6,6.2,6.4,6.2,5.8,1.28,1
2309,baixa,5.1,7.5,4.7,2.0,8.2,6.7,8.1,1.55,0
2310,baixa,4.1,6.9,8.5,2.9,7.2,7.6,4.4,1.57,0
2311,baixa,9.6,5.0,7.7,7.6,8.1,5.6,6.4,1.79,1
2312,baixa,5.1,5.7,6.9,6.9,5.5,9.3,7.8,0.5,0
2313,baixa,7.3,5.7,7.5,1.0,7.0,7.2,5.9,1.28,1
2314,média,6.7,8.1,7.7,7.5,7.8,6.6,4.0,2.84,0
2315,baixa,4.8,5.2,8.9,5.2,9.0,6.3,7.0,2.28,0
2316,média,6.3,7.0,5.8,7.4,6.6,5.5,6.2,2.19,0
2317,baixa,3.2,9.0,8.3,4.4,8.4,6.8,7.3,0.83,0
2318,média,7.0,8.9,6.7,5.7,7.9,8.2,7.1,4.69,0
2319,média,1.3,7.1,8.7,3.0,7.9,7.3,5.4,1.93,0
2320,média,3.3,5.1,6.0,3.9,8.2,6.7,5.6,1.93,0
2321,baixa,4.6,8.0,7.0,4.6,7.2,8.5,7.1,1.38,0
2322,média,4.6,6.0,8.3,4.8,9.0,9.3,7.0,0.5,1
2323,baixa,5.9,4.7,8.0,3.9,6.1,6.1,6.1,2.36,1
2324,média,1.3,6.0,7.1,6.5,6.9,7.9,5.3,0.5,0
2325,média,4.4,8.8,7.6,6.5,8.0,7.8,7.4,3.32,0
2326,alta,4.2,3.2,6.7,4.3,8.8,4.6,8.0,1.76,0
2327,média,9.6,7.7,7.6,6.5,8.4,7.5,8.0,3.44,0
2328,média,1.1,5.6,8.0,2.7,7.0,8.2,4.9,0.5,0
2329,média,3.7,8.8,10.0,4.0,6.3,6.9,4.8,2.38,0
2330,baixa,6.9,9.0,7.6,3.4,6.4,8.9,7.0,0.79,0
2331,baixa,1.6,7.6,7.6,5.0,6.4,7.1,6.4,0.5,0
2332,baixa,5.2,6.2,7.2,5.9,7.3,6.6,6.3,0.98,0
2333,alta,1.9,6.5,9.5,2.9,8.2,5.9,4.0,2.41,0
2334,baixa,7.1,6.4,9.4,5.8,5.5,7.7,4.0,1.98,1
2335,baixa,8.4,6.5,7.3,6.2,8.1,5.7,5.1,2.61,1
2336,baixa,8.7,9.0,6.2,6.8,8.0,9.4,9.0,3.41,1
2337,média,9.1,6.3,8.6,3.4,7.6,7.1,8.8,2.76,1
2338,alta,2.0,5.1,6.7,6.8,6.4,7.2,7.4,1.03,1
2339,baixa,1.9,7.0,6.7,5.3,6.8,6.7,7.6,0.5,0
2340,média,3.5,8.3,9.7,4.4,6.1,6.4,4.3,1.3,0
2341,baixa,5.4,6.9,5.0,6.5,8.0,8.0,6.3,1.86,1
2342,baixa,6.4,6.2,6.4,5.0,7.5,10.0,7.5,2.01,0
2343,alta,9.2,6.5,6.5,1.7,7.3,9.5,6.7,4.7,0
2344,alta,1.1,5.5,9.0,5.1,8.3,7.9,6.3,0.5,0
2345,baixa,3.9,7.1,7.7,4.3,6.8,4.4,4.6,1.39,0
2346,média,5.8,7.3,6.0,6.9,6.4,6.5,9.0,4.45,0
2347,baixa,7.0,4.6,7.2,7.6,8.1,6.9,4.4,1.71,0
2348,alta,8.1,7.4,9.3,2.6,6.6,4.1,8.4,5.9,0
2349,média,2.3,6.5,8.9,7.3,8.8,4.4,6.0,4.69,1
2350,alta,7.4,9.0,9.0,3.0,6.1,7.2,8.6,2.69,0
2351,alta,8.9,7.8,5.2,4.2,5.8,8.0,5.5,4.61,1
2352,baixa,8.4,6.8,7.7,5.8,8.5,7.9,6.5,0.98,1
2353,baixa,8.5,6.2,7.9,4.4,9.0,9.4,5.0,1.7,0
2354,alta,5.7,6.7,7.5,3.6,6.9,6.8,4.7,5.47,0
2355,média,4.6,6.3,7.6,4.2,8.8,6.3,4.0,1.33,0
2356,média,8.6,6.0,8.4,5.3,7.3,7.6,7.9,5.08,1
2357,média,1.9,8.8,9.2,5.1,6.7,6.7,4.3,0.5,0
2358,baixa,9.7,6.3,7.4,1.6,5.8,8.2,5.5,2.89,0
2359,baixa,5.5,4.7,7.1,4.7,6.2,6.3,6.0,2.13,0
2360,baixa,3.6,8.2,5.9,4.8,6.8,9.7,6.8,0.71,0
2361,média,7.7,5.3,6.5,4.4,5.3,7.8,7.8,6.32,0
2362,alta,9.2,7.8,7.1,7.6,6.2,4.6,6.4,7.68,1
2363,alta,7.2,5.7,8.9,3.2,6.1,7.3,5.6,0.5,0
2364,alta,6.0,8.8,8.4,4.1,7.4,7.1,4.0,3.18,0
2365,média,1.1,7.3,8.6,2.0,9.0,6.4,4.7,0.65,0
2366,média,2.7,9.0,7.0,2.4,7.4,7.4,7.8,2.57,0
2367,baixa,2.7,7.9,7.6,1.0,5.9,4.9,6.3,0.5,0
2368,baixa,6.5,5.3,6.6,3.2,8.7,7.9,6.2,2.28,0
2369,baixa,3.6,5.5,7.2,5.6,8.5,7.3,7.7,0.53,1
2370,baixa,1.1,6.1,8.6,2.4,6.9,4.8,4.0,0.5,0
2371,alta,5.4,6.7,8.7,6.1,7.0,6.1,5.5,1.72,0
2372,baixa,1.0,4.8,6.9,8.3,6.9,6.9,6.7,0.7,0
2373,média,6.9,3.8,7.6,4.1,6.2,9.3,4.6,2.75,1
2374,baixa,3.9,3.7,7.1,6.6,6.8,6.7,5.0,1.62,0
2375,baixa,1.3,7.7,7.7,5.1,9.0,5.0,4.3,0.5,0
2376,média,6.9,7.4,6.3,3.9,7.1,9.0,6.0,0.5,0
2377,média,6.8,5.7,7.9,3.6,7.6,10.0,7.1,2.02,0
2378,média,3.7,8.4,8.8,5.5,7.6,8.4,5.1,0.5,0
2379,média,3.9,7.1,7.0,1.6,6.3,8.4,6.5,1.43,0
2380,baixa,6.3,7.7,6.6,5.3,7.7,7.9,4.3,4.12,0
2381,alta,1.8,6.3,9.0,4.4,6.1,6.7,5.1,0.5,0
2382,alta,3.2,6.4,7.3,7.4,6.3,5.7,5.5,7.97,0
2383,média,1.5,7.0,9.8,4.3,7.9,9.5,7.8,0.74,0
2384,baixa,8.8,4.4,8.5,5.6,8.2,8.5,6.8,1.95,0
2385,baixa,5.0,7.0,9.4,4.3,8.0,8.4,6.5,0.5,1
2386,média,3.9,8.2,7.5,5.7,6.9,6.7,7.5,3.43,1
2387,baixa,1.5,6.3,7.7,3.4,6.9,5.6,8.5,0.5,0
2388,baixa,7.7,7.7,6.8,5.2,7.0,8.7,4.8,1.96,0
2389,alta,4.6,7.5,7.9,6.3,7.5,5.6,6.2,5.25,0
2390,baixa,2.0,5.6,9.6,3.1,6.8,6.3,6.9,0.54,0
2391,média,3.7,9.0,6.8,6.8,6.8,7.9,5.6,1.77,1
2392,alta,4.3,6.7,8.2,5.1,6.6,10.0,8.5,1.22,0
2393,média,7.9,4.7,7.7,5.4,7.0,7.4,7.8,5.49,0
2394,alta,8.6,5.6,7.2,2.4,6.6,9.6,6.9,4.93,1
2395,média,1.3,5.6,7.7,3.2,7.7,7.3,5.4,1.12,0
2396,média,4.3,8.2,8.2,5.6,8.9,8.6,6.3,3.28,0
2397,média,3.2,5.1,6.6,8.6,7.1,7.0,5.2,3.39,1
2398,baixa,4.2,4.8,6.0,6.3,7.7,8.6,6.0,1.72,0
2399,média,3.2,7.5,7.6,5.2,8.4,8.9,6.2,0.5,0
2400,média,5.2,6.9,7.7,3.4,6.4,6.9,4.0,0.64,0
2401,média,6.2,6.6,7.0,4.4,6.9,8.4,5.0,2.78,0
2402,baixa,2.9,7.3,7.7,6.5,6.6,6.9,8.0,1.61,0
2403,baixa,9.6,6.9,7.1,7.8,6.6,6.1,8.5,3.55,0
2404,média,5.5,5.4,9.6,6.2,6.6,6.3,4.0,1.84,1
2405,baixa,1.3,6.7,8.5,5.9,7.9,5.6,6.4,0.93,0
2406,alta,6.5,7.1,6.8,6.1,6.9,4.4,5.5,4.23,0
2407,baixa,7.2,5.5,8.1,2.9,9.0,7.1,7.2,1.86,0
2408,alta,8.8,8.3,7.7,5.3,6.6,8.4,7.3,9.02,1
2409,média,8.5,9.0,7.1,1.0,6.9,5.5,5.6,3.34,0
2410,média,4.8,6.7,8.0,5.2,7.9,7.1,5.5,0.5,0
2411,alta,6.5,6.0,7.0,1.7,6.0,7.1,9.0,3.7,0
2412,média,7.1,3.8,7.8,7.8,6.7,8.4,5.2,4.35,0
2413,baixa,4.3,7.0,7.5,6.7,6.1,5.5,4.0,1.95,0
2414,média,2.9,8.2,7.4,3.6,6.0,6.7,8.4,1.8,0
2415,média,7.4,6.9,8.0,9.0,7.7,8.8,7.1,4.23,1
2416,baixa,4.9,8.1,7.8,3.2,7.7,6.6,7.0,0.98,0
2417,média,5.5,6.1,7.3,10.0,7.5,5.8,7.8,4.42,1
2418,média,2.4,6.7,6.7,5.9,6.3,7.2,8.3,2.74,0
2419,alta,3.4,6.7,6.8,2.8,7.1,5.6,6.3,4.21,0
2420,baixa,5.5,9.0,10.0,6.0,6.2,4.1,6.5,1.88,0
2421,baixa,1.2,5.9,7.2,5.2,6.7,4.6,4.4,0.5,0
2422,baixa,1.8,6.7,6.4,4.0,6.6,7.6,8.8,0.5,0
2423,média,7.9,5.0,8.0,6.6,7.6,9.4,6.7,5.13,1
2424,alta,4.2,8.5,6.7,7.0,5.2,5.9,7.5,7.47,1
2425,média,8.4,6.2,9.4,3.4,7.4,8.8,6.5,3.04,1
2426,baixa,9.0,8.7,8.2,7.0,8.1,5.1,7.8,1.86,1
2427,baixa,6.6,6.6,8.6,4.1,6.4,6.0,6.4,0.5,1
2428,média,5.1,7.5,8.7,7.4,7.5,5.8,7.6,0.5,0
2429,baixa,6.1,8.0,7.1,5.9,5.7,6.4,8.4,0.5,0
2430,baixa,9.7,6.8,6.5,3.1,6.0,7.5,6.3,2.71,1
2431,alta,1.2,6.0,7.4,4.5,8.3,6.6,6.7,1.46,0
2432,média,1.3,5.3,6.4,4.0,7.2,7.4,8.7,2.24,1
2433,alta,9.8,6.9,7.6,4.2,8.8,10.0,7.1,6.9,0
2434,baixa,1.4,6.8,6.9,4.8,7.7,5.3,7.8,0.57,0
2435,baixa,4.2,5.8,6.7,4.7,7.2,7.9,5.7,0.5,0
2436,baixa,8.5,6.1,9.0,9.0,8.1,6.9,7.5,1.77,0
2437,média,10.0,5.2,7.3,4.8,7.3,8.5,5.4,3.29,0
2438,baixa,1.1,6.9,7.1,8.4,7.7,6.2,7.5,0.5,1
2439,média,7.8,9.0,7.1,4.8,7.8,5.6,6.2,1.21,0
2440,alta,5.7,7.4,7.6,4.9,6.6,6.8,5.1,0.5,0
2441,baixa,2.6,6.1,7.6,5.5,6.7,6.7,8.5,2.71,0
2442,média,9.3,8.0,6.9,8.7,7.4,6.8,7.1,5.05,1
2443,baixa,9.1,8.3,8.2,3.6,8.4,6.1,6.1,3.49,0
2444,média,2.4,5.6,6.8,5.3,7.4,8.2,8.0,2.24,0
